CUMUN,NMUN,anio,ALQM2_LV_25_VC,ALQM2_LV_25_VU,ALQM2_LV_75_VC,ALQM2_LV_75_VU,ALQM2_LV_M_VC,ALQM2_LV_M_VU,ALQTBID12_25_VC,ALQTBID12_25_VU,ALQTBID12_75_VC,ALQTBID12_75_VU,ALQTBID12_M_VC,ALQTBID12_M_VU,BI_ALVHEPCO_TVC,BI_ALVHEPCO_TVU,SLVM2_25_VC,SLVM2_25_VU,SLVM2_75_VC,SLVM2_75_VU,SLVM2_M_VC,SLVM2_M_VU
40223,Vegas de Matute,2023,,,,,,,,,,,,,5.0,8.0,,,,,,
40224,Ventosilla y Tejadilla,2021,,,,,,,,,,,,,0.0,1.0,,,,,,
40224,Ventosilla y Tejadilla,2023,,,,,,,,,,,,,0.0,1.0,,,,,,
40225,Villacastín,2015,,1.4112279616455303,,3.296703296703297,,2.3504273504273505,,250.0,,399.50248756218906,,300.0,7.0,31.0,,157.0,,315.0,,229.0
40225,Villacastín,2016,,1.6658039265197904,,3.0624434857221234,,2.542372881355932,,263.45000000000005,,400.0,,320.0,8.0,37.0,,167.5,,281.5,,230.0
40225,Villacastín,2017,,1.3930654532321496,,2.8997988050237775,,2.2553037093951422,,200.00923105326316,,400.0,,300.0,8.0,38.0,,153.0,,275.5,,222.0
40225,Villacastín,2018,2.1276606037151704,1.6832548867613646,3.718445843527284,3.2755151810754786,3.0715238158734395,2.4988042800050225,205.0100006667111,250.0,299.2627953059462,400.0,260.0,315.4015151515151,12.0,38.0,72.25,153.0,131.25,259.0,86.5,210.5
40225,Villacastín,2019,2.1527777777777777,1.8458753529649055,3.5480554858206905,3.347457627118644,3.285714285714286,2.6550751879699246,230.0,270.0,300.0,398.20261437908493,257.15755186010625,333.3333333333333,15.0,42.0,70.0,164.5,156.0,280.75,88.0,217.5
40225,Villacastín,2020,2.522583559168925,1.726418185451032,3.7598659717051377,3.2760330938619986,3.294740973312402,2.631578947368421,235.0,263.7833333333333,315.016875,400.0,300.0,350.0,16.0,41.0,72.25,140.5,158.25,281.5,104.0,216.0
40225,Villacastín,2021,3.258796315084615,1.9149870576857435,4.285714285714286,3.476751207729469,3.857142857142857,2.7305333463841968,230.0,299.98875056247186,400.0,393.1640625,300.0,348.9515250544663,15.0,44.0,70.0,128.5,120.0,267.75,82.0,185.0
40225,Villacastín,2022,2.8929539295392956,1.994177145059498,5.180631818834338,3.915702425597212,4.019227080935941,3.0,295.0237523752375,298.70000000000005,414.97457865888015,417.156699889258,350.0,370.0,18.0,53.0,76.75,121.0,141.0,261.5,88.0,171.0
40225,Villacastín,2023,3.203529657477026,1.9415096017069702,5.2948457762737595,4.280680182933413,4.261363636363636,2.9880952380952386,311.60130718954247,298.05,423.8883928571429,456.5573770491803,373.4155850714812,361.12877229080925,21.0,52.0,70.0,125.25,135.5,267.75,87.0,175.0
40228,Villaverde de Íscar,2015,,,,,,,,,,,,,0.0,1.0,,,,,,
40228,Villaverde de Íscar,2019,,,,,,,,,,,,,0.0,1.0,,,,,,
40228,Villaverde de Íscar,2020,,,,,,,,,,,,,0.0,1.0,,,,,,
40228,Villaverde de Íscar,2021,,,,,,,,,,,,,0.0,1.0,,,,,,
40228,Villaverde de Íscar,2022,,,,,,,,,,,,,0.0,2.0,,,,,,
40228,Villaverde de Íscar,2023,,,,,,,,,,,,,0.0,2.0,,,,,,
40229,Villaverde de Montejo,2022,,,,,,,,,,,,,0.0,1.0,,,,,,
40229,Villaverde de Montejo,2023,,,,,,,,,,,,,0.0,1.0,,,,,,
40231,Yanguas de Eresma,2015,,,,,,,,,,,,,0.0,1.0,,,,,,
40231,Yanguas de Eresma,2016,,,,,,,,,,,,,0.0,1.0,,,,,,
40231,Yanguas de Eresma,2017,,,,,,,,,,,,,0.0,1.0,,,,,,
40231,Yanguas de Eresma,2019,,,,,,,,,,,,,0.0,2.0,,,,,,
40231,Yanguas de Eresma,2020,,,,,,,,,,,,,0.0,1.0,,,,,,
40231,Yanguas de Eresma,2021,,,,,,,,,,,,,0.0,1.0,,,,,,
40231,Yanguas de Eresma,2022,,,,,,,,,,,,,0.0,2.0,,,,,,
40231,Yanguas de Eresma,2023,,,,,,,,,,,,,0.0,2.0,,,,,,
40233,Zarzuela del Monte,2015,,,,,,,,,,,,,0.0,5.0,,,,,,
40233,Zarzuela del Monte,2016,,,,,,,,,,,,,0.0,5.0,,,,,,
40233,Zarzuela del Monte,2017,,,,,,,,,,,,,0.0,3.0,,,,,,
40233,Zarzuela del Monte,2018,,,,,,,,,,,,,0.0,3.0,,,,,,
40233,Zarzuela del Monte,2019,,,,,,,,,,,,,0.0,7.0,,,,,,
40233,Zarzuela del Monte,2020,,,,,,,,,,,,,2.0,6.0,,,,,,
40233,Zarzuela del Monte,2021,,,,,,,,,,,,,2.0,6.0,,,,,,
40233,Zarzuela del Monte,2022,,,,,,,,,,,,,2.0,5.0,,,,,,
40233,Zarzuela del Monte,2023,,,,,,,,,,,,,3.0,7.0,,,,,,
40234,Zarzuela del Pinar,2018,,,,,,,,,,,,,0.0,1.0,,,,,,
40234,Zarzuela del Pinar,2019,,,,,,,,,,,,,0.0,1.0,,,,,,
40234,Zarzuela del Pinar,2020,,,,,,,,,,,,,0.0,1.0,,,,,,
40234,Zarzuela del Pinar,2021,,,,,,,,,,,,,0.0,1.0,,,,,,
40234,Zarzuela del Pinar,2022,,,,,,,,,,,,,0.0,1.0,,,,,,
40234,Zarzuela del Pinar,2023,,,,,,,,,,,,,0.0,3.0,,,,,,
40901,Ortigosa del Monte,2015,,3.0303030303030307,,3.8135593220338984,,3.6231884057971016,,400.0,,548.497267759563,,500.0,0.0,15.0,,149.0,,214.0,,175.0
40901,Ortigosa del Monte,2016,,2.960133683456672,,4.801777170198222,,3.6297760210803687,,400.0,,639.1574585635359,,525.0,0.0,16.0,,150.5,,200.25,,175.0
40901,Ortigosa del Monte,2017,,3.535353535353535,,4.511278195488722,,3.7383177570093458,,400.0,,650.0,,500.0,0.0,15.0,,146.0,,203.0,,175.0
40901,Ortigosa del Monte,2018,,3.022180544855333,,4.678903728433628,,4.162381735911147,,350.2403846153846,,600.0,,535.6292517006802,0.0,20.0,,129.5,,203.0,,175.0
40901,Ortigosa del Monte,2019,,3.2524671052631575,,4.708595859585959,,3.8538776106323938,,400.52395209580834,,629.75,,518.75,0.0,18.0,,140.5,,208.25,,175.0
40901,Ortigosa del Monte,2020,,2.9720163170163167,,4.417335115864527,,3.6363636363636362,,400.0,,617.8500604838711,,505.0,0.0,19.0,,124.0,,203.0,,175.0
40901,Ortigosa del Monte,2021,,2.986270022883295,,5.068873132712708,,3.6363636363636362,,362.5,,684.0357730263157,,527.0718232044198,0.0,16.0,,113.5,,218.25,,165.0
40901,Ortigosa del Monte,2022,,2.8752779836916234,,5.3711571768781114,,3.6297760210803687,,378.5464887640448,,731.25,,525.0,0.0,18.0,,120.5,,224.0,,182.0
40901,Ortigosa del Monte,2023,,3.077803203661327,,5.440030309590821,,3.6363636363636362,,381.5,,712.5,,550.0,0.0,17.0,,117.0,,213.5,,175.0
40902,Cozuelos de Fuentidueña,2017,,,,,,,,,,,,,0.0,1.0,,,,,,
40902,Cozuelos de Fuentidueña,2018,,,,,,,,,,,,,0.0,2.0,,,,,,
40902,Cozuelos de Fuentidueña,2019,,,,,,,,,,,,,0.0,1.0,,,,,,
40902,Cozuelos de Fuentidueña,2020,,,,,,,,,,,,,0.0,1.0,,,,,,
40902,Cozuelos de Fuentidueña,2021,,,,,,,,,,,,,0.0,1.0,,,,,,
40903,Marazoleja,2015,,,,,,,,,,,,,0.0,1.0,,,,,,
40903,Marazoleja,2016,,,,,,,,,,,,,0.0,1.0,,,,,,
40903,Marazoleja,2017,,,,,,,,,,,,,0.0,1.0,,,,,,
40903,Marazoleja,2018,,,,,,,,,,,,,0.0,1.0,,,,,,
40903,Marazoleja,2019,,,,,,,,,,,,,0.0,1.0,,,,,,
40903,Marazoleja,2020,,,,,,,,,,,,,0.0,1.0,,,,,,
40903,Marazoleja,2021,,,,,,,,,,,,,0.0,1.0,,,,,,
40903,Marazoleja,2022,,,,,,,,,,,,,0.0,1.0,,,,,,
40903,Marazoleja,2023,,,,,,,,,,,,,0.0,1.0,,,,,,
40904,Navas de Riofrío,2015,,2.1523915461624026,,5.622538706371042,,3.8095238095238098,,325.0,,700.0,,450.0,0.0,13.0,,125.5,,278.5,,205.0
40904,Navas de Riofrío,2016,,2.8599122651542004,,5.356647815480152,,4.213487827715356,,274.5673076923077,,612.5,,450.0,0.0,13.0,,87.5,,224.0,,173.0
40904,Navas de Riofrío,2017,,3.125,,5.380504882992445,,3.75,,300.0,,750.4111842105262,,450.0,0.0,15.0,,82.0,,213.0,,146.0
40904,Navas de Riofrío,2018,,3.5200471698113205,,5.730431029832228,,4.754032797718615,,300.0,,679.6220833333333,,443.7831283128312,2.0,14.0,,81.5,,183.25,,105.5
40904,Navas de Riofrío,2019,,3.2058189655172415,,5.604555720133388,,4.669807983605236,,325.0,,724.9718764061797,,497.2977816901408,1.0,16.0,,94.25,,210.25,,132.5
40904,Navas de Riofrío,2020,,3.4375,,5.650433826225101,,4.179403394118267,,300.0,,600.0,,443.0167597765363,2.0,13.0,,86.5,,182.0,,106.0
40904,Navas de Riofrío,2021,,3.7925012158995446,,5.612244897959184,,4.60099694401783,,368.25209643605876,,749.9625018749063,,500.0,2.0,15.0,,93.0,,235.0,,119.0
40904,Navas de Riofrío,2022,,4.273189849298459,,7.157971497833549,,5.091870706999575,,400.0,,832.6086956521739,,513.1972789115646,2.0,18.0,,89.5,,199.75,,112.5
40904,Navas de Riofrío,2023,,4.10367280876494,,8.294155604719764,,5.6288915993274955,,411.0833333333333,,908.2312091503268,,528.75,1.0,16.0,,83.0,,223.25,,112.5
40905,Cuevas de Provanco,2022,,,,,,,,,,,,,0.0,1.0,,,,,,
40905,Cuevas de Provanco,2023,,,,,,,,,,,,,0.0,1.0,,,,,,
40906,San Cristóbal de Segovia,2015,3.4736842105263155,2.5697690891061056,5.078738868517549,4.95963834992612,4.157303370786517,3.352059925093633,300.0,270.0,391.6666666666667,478.75,350.0,400.0,83.0,16.0,82.0,96.5,119.0,225.0,105.0,158.5
40906,San Cristóbal de Segovia,2016,3.7642546133112167,2.4219657247422317,5.0,5.042801202076314,4.308945429426664,3.352059925093633,299.8247663551402,284.28041543026706,392.28395061728395,457.0,350.0,400.0,98.0,18.0,77.75,83.0,118.25,233.25,105.0,161.5
40906,San Cristóbal de Segovia,2017,3.89542036910458,2.3121678924587394,5.279282367543751,4.738516878804648,4.4943820224719095,3.294573643410853,300.0,300.0,397.9750778816199,487.10895432692314,350.0,375.0,107.0,16.0,77.0,98.25,117.0,244.5,101.0,171.5
40906,San Cristóbal de Segovia,2018,3.769431787724471,2.690666170845729,5.018063152995122,4.721511252536433,4.29701864985553,3.370786516853933,300.0,289.88797169811323,400.0,450.5041666666667,350.0,400.0,107.0,21.0,78.0,84.0,117.0,238.5,103.0,156.0
40906,San Cristóbal de Segovia,2019,3.9325842696629216,2.3711252653927812,5.666666666666667,5.049631181131044,4.629333333333333,3.370786516853933,300.1309880239521,302.08333333333337,400.0,474.85225885225884,350.0959429824561,400.0,124.0,21.0,77.0,88.5,115.75,249.5,101.0,167.0
40906,San Cristóbal de Segovia,2020,4.214502164502164,2.4738853503184717,6.111111111111111,4.423926767676768,5.120481927710843,3.370786516853933,338.0,300.0,432.0,497.25,393.0,400.0,131.0,21.0,77.0,104.0,116.0,249.5,101.0,176.0
40906,San Cristóbal de Segovia,2021,4.3667763157894735,2.5851387401420403,6.1089355841163195,5.042801202076314,5.183609493954322,3.5719874314138704,341.31756756756755,307.5,450.0,587.5,397.17130813678125,400.8647798742138,136.0,22.0,77.0,92.0,115.75,252.75,99.5,179.0
40906,San Cristóbal de Segovia,2022,4.471809791332263,2.2222222222222223,6.450095244351025,5.0359712230215825,5.278637770897833,3.6082474226804115,350.0,285.73232323232315,450.1850328947368,591.6666666666666,400.0,400.0,140.0,19.0,77.0,93.0,114.75,243.0,95.5,176.0
40906,San Cristóbal de Segovia,2023,4.5709256694367495,3.370786516853933,7.19475,5.779120433703198,5.487804878048781,4.8076923076923075,365.0,335.0,500.0,775.3267973856209,420.0,446.3315217391303,155.0,19.0,77.0,80.0,116.0,228.0,94.0,156.0
